Hello World!
text: 0000000010004190, shared data: 0000000080000000
data in DRAM... making one way cache
1000 points done
1000 points done
1000 points done
Done... printing results
67 2254
6 2454
12 2426
24 2401
49 2299
99 2157
71 2255
14 2427
29 2380
58 2275
117 2099
106 2126
85 2199
43 2324
87 2199
46 2325
93 2183
59 2273
119 2099
110 2126
92 2176
56 2299
113 2099
99 2159
71 2248
15 2424
30 2385
60 2293
121 2077
115 2099
103 2149
79 2232
30 2376
61 2274
122 2077
116 2101
104 2151
81 2199
35 2349
71 2249
14 2426
29 2397
58 2276
117 2099
107 2124
86 2201
45 2323
90 2176
52 2301
105 2124
83 2199
39 2362
79 2224
31 2374
63 2275
126 2077
124 2077
121 2077
115 2106
103 2155
78 2227
29 2374
58 2275
117 2099
107 2124
86 2200
44 2326
88 2201
49 2306
98 2151
68 2250
8 2454
17 2399
35 2364
71 2249
14 2433
29 2374
59 2274
119 2099
111 2123
95 2175
62 2276
124 2077
120 2100
113 2099
99 2157
70 2266
13 2440
27 2382
55 2299
110 2125
92 2177
56 2301
113 2099
98 2150
69 2249
11 2432
22 2411
44 2326
89 2174
51 2299
103 2149
79 2240
30 2377
60 2276
121 2077
115 2099
103 2149
79 2240
30 2376
61 2274
123 2077
119 2106
110 2126
93 2184
58 2276
116 2101
104 2158
81 2198
34 2350
68 2251
8 2462
17 2421
34 2351
68 2267
9 2424
19 2399
38 2351
77 2224
26 2377
52 2300
105 2124
83 2199
38 2358
77 2224
27 2374
55 2298
111 2126
95 2174
63 2274
126 2077
125 2077
122 2077
116 2106
104 2151
80 2227
33 2348
66 2250
4 2454
8 2454
16 2426
32 2384
64 2276
1 2462
3 2470
6 2453
12 2426
24 2399
48 2326
97 2156
67 2249
7 2460
14 2426
29 2374
58 2277
117 2099
106 2126
84 2201
40 2351
81 2212
34 2350
68 2251
8 2453
17 2399
35 2349
71 2248
15 2429
30 2375
60 2276
120 2100
112 2126
97 2149
66 2251
4 2453
8 2454
16 2434
33 2349
66 2250
5 2452
11 2424
22 2406
45 2323
90 2176
52 2300
104 2154
80 2226
33 2349
67 2249
7 2462
14 2425
29 2374
58 2284
117 2100
106 2126
85 2206
42 2326
84 2200
41 2331
83 2198
38 2351
76 2226
25 2375
51 2299
102 2151
77 2225
27 2374
54 2300
109 2124
91 2174
55 2307
110 2126
92 2175
57 2282
114 2101
100 2151
72 2249
17 2399
35 2356
71 2248
14 2426
29 2375
59 2282
119 2099
111 2137
94 2177
61 2275
123 2077
119 2099
110 2127
93 2174
59 2281
119 2099
110 2126
92 2176
56 2299
112 2126
97 2149
66 2251
4 2462
8 2470
16 2426
33 2357
66 2251
4 2461
8 2454
17 2415
35 2349
71 2249
14 2426
29 2375
58 2275
116 2101
104 2161
80 2226
33 2348
66 2250
5 2451
10 2426
21 2399
42 2325
85 2199
42 2326
84 2203
40 2351
80 2226
32 2376
64 2276
1 2457
3 2462
7 2452
14 2426
28 2376
56 2299
113 2099
99 2149
70 2251
12 2434
25 2374
51 2306
103 2156
79 2224
31 2375
63 2282
126 2077
125 2077
123 2077
119 2106
110 2126
92 2184
57 2274
115 2099
103 2148
79 2224
30 2384
61 2274
122 2077
116 2101
104 2151
80 2226
32 2377
64 2277
0 2484
1 2448
2 2453
4 2461
9 2424
19 2406
39 2357
79 2225
31 2382
63 2274
126 2077
125 2077
123 2077
118 2101
109 2124
91 2174
55 2305
111 2123
94 2177
61 2274
122 2077
116 2100
105 2123
83 2207
38 2351
76 2226
25 2374
50 2301
100 2150
73 2224
18 2401
36 2359
72 2249
16 2436
33 2349
67 2249
6 2454
13 2424
27 2376
54 2301
108 2126
88 2207
48 2326
97 2149
67 2249
7 2452
15 2432
31 2382
62 2275
124 2077
120 2100
112 2127
96 2176
64 2276
1 2462
2 2452
4 2454
9 2424
18 2401
36 2350
73 2224
18 2401
37 2349
75 2225
22 2401
44 2326
88 2201
48 2326
97 2156
67 2249
7 2451
14 2426
29 2374
59 2281
118 2101
108 2126
88 2201
49 2299
98 2150
69 2249
11 2432
22 2400
44 2326
88 2217
49 2299
98 2150
68 2250
8 2454
16 2435
33 2356
66 2250
4 2453
8 2454
16 2426
32 2376
64 2275
0 2483
0 2483
0 2483
1 2462
2 2452
5 2460
11 2424
22 2400
44 2326
89 2174
50 2308
101 2149
75 2224
23 2415
46 2325
93 2174
58 2276
117 2099
107 2125
86 2201
44 2326
88 2201
48 2326
96 2176
64 2277
0 2483
0 2482
1 2452
2 2453
5 2451
11 2440
23 2399
46 2325
92 2176
57 2274
115 2099
102 2151
77 2231
26 2376
52 2300
105 2124
82 2201
37 2349
74 2225
20 2417
41 2337
83 2199
39 2349
78 2227
29 2383
58 2277
116 2101
105 2124
82 2201
37 2349
75 2237
23 2399
47 2325
94 2178
61 2273
123 2077
119 2099
110 2126
92 2176
57 2280
115 2099
103 2149
78 2234
28 2393
56 2317
112 2125
97 2156
66 2261
5 2452
11 2439
22 2417
44 2326
88 2201
48 2326
96 2176
64 2276
0 2483
1 2449
2 2453
4 2462
8 2454
16 2426
32 2376
64 2276
1 2449
3 2454
7 2452
15 2437
30 2375
61 2274
122 2077
117 2100
106 2126
84 2201
40 2351
80 2227
32 2374
64 2274
1 2449
2 2453
4 2462
9 2424
19 2406
38 2351
77 2223
27 2382
55 2307
111 2124
95 2174
62 2276
125 2077
122 2077
117 2099
106 2126
85 2207
43 2323
87 2205
47 2323
95 2174
