Hello World!
text: 0000000010004190, shared data: 0000000080000000
data in DRAM... making one way cache
1000 points done
Done... printing results
43 2458
14 2450
60 2459
48 2455
57 2459
3 2456
7 2454
14 2446
61 2458
10 2459
53 2454
34 2449
69 2459
67 2455
63 2469
14 2455
61 2449
51 2449
63 2458
54 2471
68 2455
24 2455
49 2450
27 2455
15 2456
63 2450
14 2455
28 2452
57 2459
43 2455
15 2459
63 2456
14 2465
29 2459
58 2456
44 2448
48 2471
57 2453
3 2459
7 2457
46 2455
21 2449
2 2458
5 2452
43 2449
46 2466
53 2459
34 2459
28 2459
17 2458
67 2456
63 2459
55 2453
39 2456
39 2453
38 2455
36 2455
33 2459
67 2466
63 2456
14 2459
61 2449
10 2454
53 2456
35 2455
30 2459
60 2456
48 2449
25 2454
10 2449
52 2449
64 2459
57 2453
3 2458
7 2458
46 2455
53 2465
35 2455
31 2455
63 2459
55 2453
70 2449
28 2465
16 2455
65 2449
19 2456
70 2468
69 2450
67 2459
23 2459
6 2463
44 2451
16 2465
65 2452
58 2459
5 2447
43 2455
14 2449
28 2455
57 2453
3 2449
7 2449
15 2456
30 2455
20 2459
1 2457
35 2455
71 2459
31 2456
22 2459
5 2448
43 2455
47 2452
22 2456
45 2449
18 2455
68 2450
24 2453
49 2453
58 2455
4 2463
40 2455
9 2448
18 2455
36 2455
33 2459
67 2466
22 2456
