Hello World!
text: 0000000010004190, shared data: 0000000080000000
data in DRAM... making one way cache
1000 points done
1000 points done
1000 points done
Done... printing results
67 2471
6 2471
12 2476
24 2480
49 2476
99 2480
71 2480
14 2476
29 2470
58 2478
117 2476
106 2481
85 2476
43 2482
87 2477
46 2474
93 2470
59 2479
119 2476
110 2474
92 2478
56 2476
113 2491
99 2472
71 2480
15 2476
30 2471
60 2477
121 2479
115 2483
103 2480
79 2474
30 2486
61 2470
122 2479
116 2492
104 2471
81 2476
35 2472
71 2472
14 2476
29 2470
58 2470
117 2476
107 2481
86 2475
45 2475
90 2470
52 2485
105 2483
83 2476
39 2473
79 2474
31 2481
63 2469
126 2479
124 2470
121 2486
115 2492
103 2471
78 2490
29 2486
58 2470
117 2476
107 2482
86 2484
44 2474
88 2476
49 2476
98 2473
68 2472
8 2474
17 2479
35 2471
71 2480
14 2476
29 2470
59 2471
119 2476
111 2475
95 2478
62 2478
124 2471
120 2476
113 2476
99 2479
70 2473
13 2476
27 2487
55 2475
110 2473
92 2470
56 2476
113 2476
98 2473
69 2480
11 2476
22 2479
44 2474
89 2470
51 2476
103 2488
79 2474
30 2486
60 2478
121 2470
115 2476
103 2471
79 2474
30 2470
61 2469
123 2471
119 2476
110 2474
93 2469
58 2470
116 2476
104 2480
81 2475
34 2472
68 2472
8 2475
17 2470
34 2488
68 2472
9 2476
19 2471
38 2473
77 2474
26 2470
52 2476
105 2475
83 2492
38 2472
77 2474
27 2470
55 2476
111 2474
95 2470
63 2470
126 2470
125 2470
122 2470
116 2476
104 2481
80 2473
33 2471
66 2473
4 2474
8 2474
16 2476
32 2470
64 2471
1 2474
3 2474
6 2474
12 2476
24 2479
48 2469
97 2472
67 2472
7 2475
14 2476
29 2471
58 2470
117 2476
106 2475
84 2476
40 2472
81 2476
34 2472
68 2470
8 2474
17 2471
35 2472
71 2470
15 2483
30 2478
60 2471
120 2476
112 2475
97 2480
66 2471
4 2482
8 2482
16 2476
33 2472
66 2480
5 2475
11 2476
22 2471
45 2475
90 2470
52 2484
104 2471
80 2474
33 2472
67 2472
7 2474
14 2476
29 2471
58 2470
117 2476
106 2475
85 2475
42 2475
84 2485
41 2474
83 2476
38 2472
76 2474
25 2470
51 2476
102 2472
77 2475
27 2471
54 2476
109 2483
91 2478
55 2471
110 2474
92 2471
57 2470
114 2476
100 2472
72 2472
17 2471
35 2471
71 2471
14 2476
29 2487
59 2481
119 2485
111 2474
94 2470
61 2470
123 2470
119 2476
110 2475
93 2470
59 2477
119 2476
110 2474
92 2471
56 2475
112 2485
97 2480
66 2475
4 2482
8 2474
16 2484
33 2472
66 2480
4 2474
8 2474
17 2479
35 2471
71 2472
14 2476
29 2470
58 2470
116 2493
104 2473
80 2471
33 2471
66 2473
5 2475
10 2492
21 2471
42 2475
85 2475
42 2474
84 2476
40 2472
80 2475
32 2470
64 2470
1 2474
3 2474
7 2474
14 2476
28 2470
56 2476
113 2484
99 2473
70 2472
12 2476
25 2470
51 2476
103 2472
79 2475
31 2470
63 2470
126 2486
125 2479
123 2471
119 2476
110 2475
92 2470
57 2470
115 2476
103 2472
79 2474
30 2470
61 2469
122 2471
116 2476
104 2473
80 2475
32 2478
64 2471
0 2470
1 2490
2 2475
4 2474
9 2476
19 2471
39 2488
79 2475
31 2470
63 2470
126 2470
125 2469
123 2470
118 2476
109 2475
91 2470
55 2475
111 2474
94 2470
61 2470
122 2470
116 2484
105 2474
83 2476
38 2473
76 2482
25 2478
50 2492
100 2472
73 2482
18 2471
36 2471
72 2480
16 2476
33 2472
67 2471
6 2471
13 2476
27 2471
54 2476
108 2480
88 2477
48 2469
97 2472
67 2472
7 2475
15 2476
31 2470
62 2469
124 2469
120 2476
112 2481
96 2470
64 2471
1 2474
2 2482
4 2474
9 2476
18 2480
36 2480
73 2483
18 2471
37 2471
75 2475
22 2487
44 2474
88 2476
48 2474
97 2480
67 2480
7 2482
14 2476
29 2487
59 2481
118 2476
108 2490
88 2476
49 2476
98 2480
69 2470
11 2476
22 2472
44 2474
88 2482
49 2485
98 2480
68 2472
8 2475
16 2492
33 2472
66 2480
4 2474
8 2474
16 2476
32 2475
64 2479
0 2479
0 2477
0 2478
1 2474
2 2490
5 2473
11 2483
22 2471
44 2474
89 2478
50 2484
101 2473
75 2490
23 2471
46 2474
93 2470
58 2478
117 2476
107 2490
86 2475
44 2474
88 2476
48 2475
96 2471
64 2470
0 2470
0 2470
1 2482
2 2490
5 2473
11 2483
23 2487
46 2474
92 2475
57 2487
115 2484
102 2472
77 2474
26 2470
52 2476
105 2474
82 2476
37 2473
74 2473
20 2471
41 2482
83 2476
39 2481
78 2490
29 2486
58 2470
116 2493
105 2474
82 2476
37 2472
75 2474
23 2471
47 2473
94 2469
61 2483
123 2470
119 2483
110 2474
92 2470
57 2470
115 2492
103 2472
78 2475
28 2471
56 2475
112 2481
97 2480
66 2472
5 2482
11 2476
22 2479
44 2475
88 2475
48 2474
96 2470
64 2471
0 2470
1 2490
2 2475
4 2474
8 2474
16 2484
32 2471
64 2471
1 2471
3 2490
7 2475
15 2476
30 2471
61 2470
122 2479
117 2476
106 2473
84 2485
40 2480
80 2474
32 2471
64 2471
1 2471
2 2474
4 2482
9 2476
19 2471
38 2472
77 2490
27 2471
55 2476
111 2474
95 2471
62 2469
125 2470
122 2471
117 2476
106 2485
85 2484
43 2482
87 2475
47 2474
95 2487
